the_geom,lon,objectid,service_request_id,status,status_notes,service_name,service_code,agency_responsible,the_geom_webmercator,requested_datetime,updated_datetime,expected_datetime,address,zipcode,media_url,lat,service_notice
0101000020E61000001D26966BFCC952C00C32557246074440,-75.15603151,344,8997596,Closed,Issue Resolved,Abandoned Vehicle,SR-PD01,Police Department,0101000020110F0000845A18CA3EEA5FC18250EA4AF7975241,2015-02-02 08:45:21,2015-08-12 03:47:42,2015-03-12 20:00:00,6832 RODNEY ST,,https://d21tc4b3k3r3vo.cloudfront.net/uploads/27412/requests/54cf7c1194b9a-369.jpg,40.056837365,30 Business Days
,,345,8997597,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 08:45:42,2015-02-02 08:46:12,,,,,,None
,,346,8997598,Closed,Question Answered,Information Request,SR-IR01,Behavioral Health and Intellectual Disability Services- DBHIDS,,2015-02-02 08:46:05,2015-02-02 08:46:21,,,19135,,,None
,,347,8997599,Closed,Question Answered,Information Request,SR-IR01,Department of Public Health,,2015-02-02 08:46:25,2015-02-02 08:47:34,,,19124,,,None
,,349,8997602,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 08:47:13,2015-02-02 08:48:37,,,19135,,,None
,,350,8997603,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:47:25,2015-03-24 10:58:59,,,,,,None
,,352,8997605,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 08:48:13,2015-02-02 08:48:55,,,,,,None
,,353,8997606,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:48:17,2015-02-02 08:48:17,,,19121,,,None
,,354,8997608,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 08:48:39,2015-02-02 08:50:35,,,,,,None
,,355,8997610,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 08:49:02,2015-02-02 08:49:16,,,19124,,,None
0101000020E6100000CDF3544580CA52C09F1DD3876CFC4340,-75.164079027,356,8997615,Closed,,Construction Site Task Force,SR-LI06,License & Inspections,0101000020110F000093683AC01EEB5FC10B16EBCFEE8B5241,2015-02-02 08:50:11,2015-09-01 06:58:07,2015-02-03 19:00:00,1639 W GIRARD AVE,19130,,39.972062086,48 Hours
,,357,8997611,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 08:49:28,2015-02-02 08:49:51,,,,,,None
,,359,8997614,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:50:00,2015-03-23 13:56:21,,,,,,None
,,361,8997617,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 08:50:47,2015-02-02 08:51:13,,,19111,,,None
,,362,8997618,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:52:04,2015-02-02 08:52:04,,,19102,,,None
,,363,8997620,Closed,Question Answered,Information Request,SR-IR01,Office of Human Resources- OHR,,2015-02-02 08:52:23,2015-02-02 08:52:37,,,,,,None
,,364,8997622,Closed,Question Answered,Information Request,SR-IR01,,,2015-02-02 08:52:41,2015-02-02 08:52:57,,,,,,None
,,983,8998240,Closed,Question Answered,Information Request,SR-IR01,Office of Human Resources- OHR,,2015-02-02 11:07:40,2015-02-02 11:07:54,,,,,,None
,,986,8998239,Closed,Question Answered,Information Request,SR-IR01,Office of Human Resources- OHR,,2015-02-02 11:07:05,2015-02-02 11:07:16,,,,,,None
,,987,8998247,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 11:09:30,2015-02-02 11:09:30,,,,,,None
,,988,8998243,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 11:08:44,2015-02-02 11:09:36,,,19134,,,None
,,989,8998241,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 11:08:25,2015-02-02 11:08:25,,,,,,None
,,990,8998244,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 11:09:02,2015-02-02 11:09:24,,,19142,,,None
,,938,8998292,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 11:19:16,2015-02-02 11:19:32,,,,,,None
,,939,8998294,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 11:19:24,2015-02-02 11:19:25,,,,,,None
,,940,8998295,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 11:19:34,2015-02-02 11:19:48,,,19115,,,None
,,941,8998297,Closed,Question Answered,Information Request,SR-IR01,Water Revenue,,2015-02-02 11:20:10,2015-02-02 11:20:28,,,,,,None
,,942,8998298,Closed,Question Answered,Information Request,SR-IR01,Department of Records,,2015-02-02 11:20:12,2015-02-02 11:20:27,,,,,,None
,,943,8998299,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 11:20:27,2015-02-02 11:21:12,,,19106,,,None
,,944,8998302,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 11:21:11,2015-02-02 11:21:49,,,19124,,,None
,,788,8998013,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 10:22:23,2015-02-02 10:22:32,,,,,,None
,,789,9257690,Closed,,Information Request,SR-IR01,Streets Department,,2015-07-01 09:38:33,2017-05-31 21:13:48,2017-05-31 21:30:29,,,,,None
,,791,8998017,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:23:45,2015-02-02 10:23:45,,,19150,,,None
,,792,8998018,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:23:53,2015-02-02 10:23:53,,,,,,None
0101000020E6100000E1F4AAA5ABC952C011A8616C5F074440,-75.151101512,793,9352896,Closed,,Illegal Dumping,SR-ST02,Streets Department,0101000020110F0000F0C39196B5E95FC15F08D60113985241,2015-08-25 10:03:54,2017-05-31 21:13:48,2015-08-31 20:00:00,2006 68TH AVE,19138,,40.057599587,5 Business Days
,,872,8998108,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 10:43:13,2015-02-02 10:43:42,,,,,,None
,,873,8998109,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 10:43:15,2015-02-02 10:44:17,,,19120,,,None
,,874,8998110,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 10:43:23,2015-02-02 10:43:36,,,19140,,,None
,,876,8998113,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:43:48,2015-02-02 10:43:48,,,19131,,,None
,,877,8998114,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:44:00,2015-02-02 10:44:00,,,19102,,,None
,,879,8998116,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 10:44:19,2015-02-02 10:44:38,,,,,,None
,,881,8998119,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 10:45:02,2015-02-02 10:45:43,,,,,,None
0101000020E61000002FB21146BBC952C0E9D495CF72FF4340,-75.152055279,883,10530327,Closed,,Salting,SR-ST18,Streets Department,0101000020110F00008552A721D0E95FC1ACF4750A498F5241,2016-01-25 08:59:24,2017-07-29 18:25:21,2017-07-29 18:30:22,1300 W RUSH ST,,,39.99569125,None
,,884,8998122,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:45:12,2015-02-02 10:45:13,,,19131,,,None
,,885,8998123,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 10:45:21,2015-02-02 10:45:43,,,19133,,,None
,,886,8998124,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:45:36,2015-02-02 10:45:36,,,,,,None
,,887,8998125,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:45:37,2015-02-02 10:45:37,,,19144,,,None
,,3943279,11926846,Closed,Information Provided,Miscellaneous,SR-MI01,Philly311 Contact Center,,2018-04-19 18:27:11,2018-04-20 13:30:16,2018-04-20 14:00:12,,,,,
0101000020E61000000AEF17586CCB52C06C78DDCF67044440,-75.178487797,891,10531472,Closed,,Salting,SR-ST18,Streets Department,0101000020110F00003B95C0BEAFEC5FC1E8DF5C45C8945241,2016-01-25 10:04:13,2017-07-29 18:25:21,2017-07-29 18:30:22,100 W PRICE ST,19144,,40.034418094,None
,,676,8997887,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 09:52:37,2015-02-02 09:53:40,,,,,,None
,,679,8997892,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 09:53:09,2015-02-02 09:54:23,,,19148,,,None
,,680,8997893,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:53:14,2015-02-02 09:53:15,,,19126,,,None
,,681,8997894,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:53:36,2015-02-02 09:53:36,,,,,,None
,,682,8997895,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:54:06,2015-02-02 09:54:07,,,,,,None
,,684,8997897,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Parking Authority- PPA,,2015-02-02 09:54:34,2015-03-26 14:39:55,,,,,,None
